rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,adjt
185,Lipscomb,ASun,9-7,104.661188688228,173,106.352838179029,212,0.454032788631221,185,18.9800521802267,12.0199478197733,9.98005218022673,6.01994781977327,0-1,0.43651523428279,0.434340337022359,0.46913869318926,0.367253101927978,0.434340337022359,0.304358819026995,0.900339119027783,0.852187741904782,104.830020569912,105.237356612927,103.189656466172,107.843109685768,102.040752339493,123.23269383331,0,0,0,0,0.047477370833323,72,80,66.4375,1.08372530573848,1.20413922859831,0.293373494082844,0,-3.67530982294689,195,104,70.3381841110071
186,Saint Louis,A10,7-7,108.642466410903,104,110.480601084898,302,0.451913529724824,186,12.0606073391538,18.9393926608462,5.06060733915383,12.9393926608462,0-1,0.522881780677756,0.518917563546708,0.574416603381375,0.604398895543281,0.518917563546708,0.666135413096362,0.800745743931177,0.841232082520737,104.508538200113,101.985080675347,107.103933862935,101.826527439451,106.3363310699,117.669810655156,0,0,0,0,0.0372073309345186,73,80,70.475,1.03582830791061,1.13515431003902,0.671530637197243,0,-3.88117391949552,205,117,70.0659379928869
187,Troy,SB,8-6,101.779745355273,222,103.627396969685,158,0.448460664150703,187,17.1474660792455,12.8525339207545,11.1474660792455,6.85253392075454,2-0,0.344493095609594,0.358047308682585,0.26316781717165,0.363081417765434,0.358047308682585,0.366437490487333,0.90749548887651,0.874340902797791,104.952856574976,107.090704186675,102.806924840622,106.506659024295,102.994735076254,97.3472849960457,107.848376939904,107.908696640011,0.498392464803868,1,-0.0485195239269424,158,138,145.85,1.08330476516969,0.946177579705176,0.379346199651794,1,-3.78617748370417,198,260,72.2296690253306
188,Towson,CAA,7-7,100.606608815126,253,102.437205318438,140,0.448342891992536,188,15.581034920364,15.418965079636,8.58103492036397,9.41896507963603,0-1,0.468616335895776,0.463385156552978,0.536621667352144,0.464659132239319,0.463385156552978,0.465579225790565,0.849845784507745,0.809545331403288,104.141150889278,103.450731920452,104.722013219586,105.512658308089,69.8527803997243,76.0177569520402,100.365506709213,108.480713576915,0.290250274022297,2,-0.00372753959364591,43,51,65.2,0.659509202453988,0.782208588957055,0.461400258639884,0,-3.59016172329043,193,184,62.174168091755
189,Denver,Sum,10-6,111.552135969186,66,113.661585425243,339,0.446348773900979,189,18.5725260183108,12.4274739816892,9.13754825308021,6.86245174691979,1-1,0.328087670107906,0.327207040396792,0.334252078085707,0.349927363305019,0.334534205999708,0.364358448278749,0.893961355261783,0.862074986368949,104.615377759412,105.970446515817,103.930933673885,107.493156076457,111.905339623575,113.990451042404,120.700914924144,111.359204614198,0.716339988999535,2,-0.00304881954696234,181,169,154.45,1.17190029135643,1.09420524441567,0.368659358306326,0.5,-3.31097677101826,183,182,72.0884843187258
190,UT Arlington,WAC,6-8,104.38978786738,178,106.594481020999,216,0.44020042840775,190,14.7516314764381,16.2483685235619,9.75163147643809,10.2483685235619,1-2,0.527731699227799,0.511842442886023,0.585992305814308,0.477449533297353,0.511842442886023,0.458533433023585,0.82252651032181,0.714083102940959,107.787785467008,100.891505556183,104.182826398821,102.928238664696,107.586642621938,102.590780116059,102.635060860208,106.835189018418,0.386691884792684,5,-0.0153664944211871,231,225,215.725,1.07080774133735,1.04299455325067,0.436040690766398,0.333333333333333,-3.34783872709773,185,204,70.8871460841357
191,Cleveland St.,Horz,10-6,104.747000035864,167,107.014262484313,231,0.438743438998856,191,18.7341393101084,12.2658606898916,11.7341393101084,8.26586068989159,3-2,0.42661599779845,0.445473939466125,0.385128526129566,0.398687133226408,0.445473939466125,0.372954389794563,0.889974398780693,0.839250207733075,104.097714109636,106.915230571086,103.682101836694,108.132332031761,100.937788377541,109.510927929869,90.2265556020665,98.7123925857652,0.262367971005147,1,0.0932073200384623,369,378,348.2375,1.05962166624789,1.08546609713199,0.368896344349562,0.6,-2.82683240841697,159,50,69.6919526443711
192,Portland St.,BSky,10-4,101.511141666448,227,103.746027388428,161,0.437715445728452,192,19.681808786383,11.318191213617,10.1342336890462,7.86576631095375,1-1,0.376296604081191,0.354028349565445,0.509906131175668,0.377432259289325,0.351636259584352,0.396062703520695,0.905815341983158,0.900141808066311,103.680718874676,104.465203995934,103.126058105184,106.447268505367,93.9442448578981,110.39974385693,97.962207939547,94.5424757693035,0.600757995327622,1,0.167295003984789,134,163,142.6625,0.939279768684833,1.14255673354946,0.381832275063823,0.5,-1.72989570879682,113,5,69.3687507393556
193,Murray St.,MVC,5-9,109.473091222493,89,111.883891649156,325,0.437699681969202,193,10.4939366856734,20.5060633143266,7.49393668567338,12.5060633143266,2-1,0.45634810400089,0.442027062698265,0.508858588777181,0.553748366554171,0.442027062698265,0.615195083674919,0.823700371440962,0.863463017827911,102.385194406023,102.644469294578,105.202111412921,102.165270962007,125.270743810482,119.095000343098,135.277895332443,123.66677086629,0.737306571351899,1,-0.151747835077737,236,221,193.7,1.21837893649974,1.14093959731544,0.633960347480401,0.666666666666667,-6.43890285202995,310,351,66.7744850099811
194,Norfolk St.,MEAC,9-7,104.733876117385,169,107.105667276861,236,0.435972797960691,194,20.8434469289253,10.1565530710747,10.8434469289253,3.15655307107475,0-0,0.412738596265559,0.412738596265559,0,0.293596943565884,0.388459855308761,0.178406265020961,0.911966694344796,0.863238498600221,104.333206810742,103.731674700611,95.8893245471142,103.117282279674,0,0,86.874298146568,105.179545608168,0.0998514552683896,1,0.0350140024086466,0,0,0,0,0,0.178406265020961,0,-3.80618102405831,199,120,66.9910617647325
195,Fordham,A10,7-7,99.414706778211,278,101.813527517744,123,0.431877867409035,195,12.3037955933959,18.6962044066041,6.30379559339585,11.6962044066041,1-0,0.432571908435926,0.424379910121098,0.539067886528692,0.55107870268962,0.424379910121098,0.642583386211331,0.82625157539625,0.878051272027503,103.715194349999,106.755748853074,106.604005207848,104.501632567518,127.584342043091,120.459444130363,74.6842177819391,84.5508465686005,0.193571331195034,1,-0.0407727095270151,119,113,93.5125,1.27255714476674,1.20839459965245,0.648672533251486,1,-4.55676814362091,239,248,71.7517773929472
196,UC Santa Barbara,BW,7-6,105.152579165453,159,107.857334655911,252,0.427498419710931,196,15.5734170460425,14.4265829539575,8.57341704604247,11.4265829539575,0-3,0.362649454918445,0.328471086756394,0.476577348791947,0.405356902546876,0.328471086756394,0.443799810442117,0.895724078812318,0.898861793233943,102.401924127657,105.242867525473,102.079593914714,104.837209549826,101.566188282077,115.895250881453,93.4659442819715,98.9285805569955,0.342266085593536,1,-0.0471508224313135,211,234,206.1625,1.02346450009095,1.13502698114352,0.438015538968618,0,-4.10090325039604,213,257,70.8013333417972
197,Quinnipiac,MAAC,9-4,102.881509706354,203,105.583240139504,201,0.426022092871537,197,20.1614714719428,10.8385285280572,12.1614714719428,7.83852852805716,1-1,0.35016496410156,0.335284736795757,0.432006214283474,0.333894201466958,0.335284736795757,0.333129407036119,0.916325561204769,0.885548121402171,100.989802986673,105.945489421175,99.2424536835305,105.800785813202,94.825726807865,104.552685622398,98.7919644437342,107.331238778629,0.278203590667515,1,0.0955366515184583,148,161,152.3625,0.971367626548528,1.05669045861022,0.322143095119746,0.5,-1.93472748717172,119,47,71.8358959658664
198,UAB,Amer,9-5,108.723690224091,101,111.753411739463,321,0.421631843295894,198,13.8385138700087,17.1614861299913,5.8385138700087,12.1614861299913,1-0,0.424975894266737,0.433756592832102,0.310826812916989,0.559888361184356,0.433756592832102,0.65098352721654,0.814077920796893,0.888436327384921,104.620774635357,106.394160708759,106.730865939439,103.124971468324,95.4704543490668,101.463274836587,136.206592203444,112.00415415621,0.90463531551418,1,0.113009238699835,78,76,75.2875,1.03602855719741,1.00946372239748,0.670992745704749,1,-2.78572051684672,155,31,68.4475790200418
199,Temple,Amer,7-7,102.361251227554,212,105.260983547492,193,0.420371686435718,199,13.8408498620434,17.1591501379566,6.84084986204341,11.1591501379566,0-1,0.458902689833489,0.448294415300606,0.596810258760971,0.506991342706652,0.448294415300606,0.549383568055464,0.83635367372202,0.862387260885307,103.622409076422,103.880892575167,105.244485153138,103.97104310381,98.117212631287,99.923511220343,93.1921639925138,102.210838060828,0.256869803049773,1,0.0160130799530605,68,76,73.55,0.924541128484024,1.03331067301156,0.546593762719846,0,-4.16256079186855,217,149,69.9514771826336
200,Utah Valley,WAC,7-7,98.3407720946015,291,101.164600443463,111,0.419319600175549,200,14.9565146445801,16.0434853554199,9.95651464458011,10.0434853554199,2-1,0.505742207255291,0.519603506000778,0.454917445188508,0.481522671514786,0.519603506000778,0.460578212547491,0.855453832227359,0.808092707329212,106.489119262093,102.311735254458,104.642138225047,103.88328815458,102.036564738345,101.030039470951,99.6498155751075,102.952627988298,0.407338762640639,2,0.0646322836996819,196,195,197.05,0.994671403197158,0.989596549099213,0.461577171493194,0.666666666666667,-3.70270261883739,197,82,67.9736769067874
201,New Hampshire,AE,8-5,102.479373710465,209,105.519068142598,200,0.416745839226957,201,16.9138948303053,12.0861051696947,8.91389483030527,7.08610516969474,0-0,0.447867468956638,0.447867468956638,0,0.405059039873859,0.447867468956638,0.370277191244101,0.872903822935505,0.813637036365965,103.184159717942,102.782801209078,102.467079633053,105.591512025059,0,0,96.8841455872041,99.9304472244652,0.411922610707487,2,0.133959041495846,0,0,0,0,0,0.370277191244101,0,-1.8724731887711,116,18,73.8173605905302
202,East Tennessee St.,SC,9-5,101.270759255509,235,104.34832568143,170,0.41477163534611,202,17.1832361887166,13.8167638112834,9.18323618871658,8.81676381128342,1-0,0.402598493866933,0.412434733156314,0.27472738310497,0.424339443748616,0.412434733156315,0.432937290287501,0.879129869865602,0.852121980186215,104.115863135071,105.533353670022,103.958379765207,106.133350025742,114.554015965822,105.155957099604,85.7321452506375,98.5711748031222,0.167306686900709,2,0.109683041442441,80,69,68.0125,1.17625436500643,1.01451938981805,0.442243755415885,1,-2.28289634793335,134,35,69.4441535993792
203,Northeastern,CAA,5-9,107.410233897898,117,110.704250558229,307,0.414018426143234,203,13.1867438127509,17.8132561872491,8.18674381275093,9.81325618724907,0-1,0.485649398292945,0.497863866041798,0.326861317557861,0.463101912084889,0.497863866041798,0.437996056449344,0.86955064415588,0.838090113340044,105.331337816032,105.699848398506,104.524984676392,106.189658263638,79.7789923207199,93.8079616355595,110.450755500134,102.023321464108,0.713559690708147,2,-0.0729867222228086,53,62,66.1,0.801815431164902,0.937972768532527,0.444533394031196,0,-5.94293132372679,293,292,67.4098636145011
204,Northern Kentucky,Horz,8-7,103.958662155056,188,107.310884034206,243,0.40975639892379,204,16.6919893215285,14.3080106784715,11.6919893215285,8.30801067847147,3-1,0.41135288047419,0.431450316232837,0.356084932137911,0.395542762926261,0.431450316232837,0.375793608607644,0.879985253529529,0.812761053370684,102.812929104867,103.795511451441,103.368948228234,107.144032278053,99.0676626422301,98.3587520462313,108.805808044048,113.716092229801,0.375753404904858,3,0.00612338707719606,287,263,277.175,1.035446919816,0.948859024082258,0.380720777725078,0.75,-3.85132171633903,203,165,68.7728091544551
205,Cal St. Fullerton,BW,8-7,99.4257707462785,277,102.64197812309,141,0.409481323606347,205,16.6001254091479,15.3998745908521,9.60012540914793,10.3998745908521,1-2,0.47977911348641,0.447403503300278,0.609281554230936,0.446254406929963,0.447403503300278,0.445564949107774,0.857072551837671,0.796200842962203,105.240674590271,102.791725164999,103.51675604943,104.485157601262,100.848504457667,101.359033888494,103.292826192109,113.628314190479,0.25035964256019,3,0.0759251495787226,201,217,208.85,0.962413215226239,1.03902322240843,0.416673783497804,0.333333333333333,-2.93672913233061,165,64,66.2656883152987
206,Northern Illinois,MAC,6-7,104.697745497338,172,108.146686157661,260,0.407882572964644,206,15.2895363551505,14.7104636448495,9.28953635515052,8.71046364484948,0-1,0.531719169531733,0.527844868939736,0.578210776635696,0.442301135202413,0.527844868939736,0.385271979377531,0.865996416841424,0.798105065919032,108.737119289969,102.609795685089,105.013499115881,105.951248510177,79.32201598805,112.770811119927,108.039197468973,112.848050887014,0.377351861471259,1,0.0563711775258873,51,73,65.125,0.783109404990403,1.12092130518234,0.373922638362345,0,-3.57910887937584,192,92,71.964897658207
207,Mount St. Mary's,MAAC,5-8,101.394501312938,232,104.786568091194,180,0.406506233429415,207,15.11361488972,15.88638511028,11.11361488972,8.88638511027996,1-1,0.345346256897696,0.381840324191587,0.144628886781293,0.351647578348199,0.381840324191587,0.335041568134335,0.910959287237202,0.871520883696801,98.938808813241,106.656111188462,99.4003024198959,106.12125800373,98.7372635841468,101.956700102532,0,0,0,0,-0.182188156350493,154,123,143.6125,1.07233005483506,0.856471407433197,0.356198532729118,0.5,-5.9079519640358,292,360,70.5166800140956
208,Cal Baptist,WAC,8-6,101.833478226256,219,105.48760215131,199,0.400009156105144,208,15.5573599205084,15.4426400794916,8.55735992050837,11.4426400794916,1-2,0.340884963798953,0.331525665200058,0.375202391994903,0.416006411155534,0.331525665200058,0.462470821431047,0.893616824261999,0.916709125808236,101.476438225013,105.463129600157,102.339087539838,104.567909240774,101.490646412479,106.173424591103,92.3582990123932,101.293541352445,0.256929066470723,1,-0.0230684665139403,218,203,203.5,1.07125307125307,0.997542997542998,0.477871132508013,0.333333333333333,-4.29039042227233,225,218,66.6105822657756
209,South Alabama,SB,8-6,101.648893294267,225,105.388008410131,198,0.397611220362817,209,17.2531621748807,12.7468378251193,9.25316217488066,8.74683782511934,1-1,0.335704293565738,0.310890824972819,0.484585105123257,0.36758576900587,0.310890824972819,0.405382398361237,0.892991460320701,0.877915720655362,103.947148403488,106.353045197646,102.647968109318,106.104114882086,95.7677998455299,99.5426592812317,84.5974541752123,109.378762586605,0.049524515070062,1,-0.0294088230725998,145,150,151.6125,0.956385522301921,0.98936433341578,0.395482060015984,0.5,-3.81549533329966,200,231,67.7730580619449
210,Bowling Green,MAC,10-3,99.9155149802552,262,103.652066520757,159,0.395985604990151,210,19.2677722569459,10.7322277430541,10.2677722569459,7.7322277430541,1-0,0.294138647379817,0.300981531128262,0.212024042398468,0.331500738364022,0.300981531128263,0.351846876521195,0.930126592022807,0.939480771546534,101.042407785141,107.504583569063,102.104320467139,108.340348965158,102.370177221178,115.961308202089,0,0,0,0,0.118506141770493,92,90,81.85,1.12400733048259,1.09957238851558,0.360071749116649,1,-1.82972864181611,114,26,70.2598641036559
211,Eastern Kentucky,ASun,5-9,104.216058044468,182,108.117188819357,259,0.39589017014669,211,14.645113404003,15.354886595997,9.85937395482258,6.14062604517742,1-0,0.417857748025402,0.420658491058127,0.381448088599975,0.355949126478474,0.404481903430796,0.313482946645192,0.883003929316947,0.816425966262181,107.038993434273,103.039867332007,103.751647810351,107.089849394228,120.7567733349,105.410223467099,94.4759014724698,103.195842917127,0.26595104693416,2,-0.169228541477083,80,72,66.4375,1.20413922859831,1.08372530573848,0.30895193718154,1,-5.80107489268963,290,357,69.670590585829
212,Stony Brook,CAA,8-6,103.004183469116,200,106.867192197753,222,0.395703792834475,212,16.0480524297518,14.9519475702482,9.04805242975182,8.95194757024818,1-0,0.451015926263893,0.448177758977231,0.487912100990496,0.44779820510119,0.448177758977231,0.447524082857383,0.848272451540805,0.792194533644055,104.047539527072,103.789549321741,104.257557671441,105.804799476624,87.283120950186,79.3756478901756,100.56798120835,111.710318920794,0.229990602878864,3,0.0782784598012379,62,53,66.1,0.937972768532527,0.801815431164902,0.445148317084846,1,-2.39546978294545,137,61,68.9250160050833
213,Merrimack,NEC,7-8,94.6698014996702,329,98.318035590889,64,0.392970498073415,213,18.0645021408444,11.9354978591556,12.0645021408444,3.93549785915559,1-0,0.435008260568928,0.458190528848326,0.110456504657357,0.307989985737918,0.458190528848326,0.176564510516312,0.895051281735862,0.807017599891265,105.710933090956,105.28803204999,100.315385633882,107.917960823058,75.6969231384276,86.3827474204991,87.4991061262334,91.5717228071309,0.372108862841037,3,-0.0214735813352805,60,56,69.1,0.868306801736614,0.810419681620839,0.180971710906909,1,-4.42027568584927,234,213,67.7306333102973
214,Sam Houston St.,CUSA,7-8,101.267305711515,236,105.184064773613,189,0.392598081730203,214,13.82598202058,17.17401797942,6.82598202057997,9.17401797942003,0-0,0.440988464739093,0.440988464739093,0,0.461765664752919,0.440988464739093,0.48124428976588,0.850536432241547,0.823578633275137,102.982803681823,102.478212950342,101.842336063357,101.918871629595,0,0,100.340198901176,120.023459004887,0.113056923863024,1,-0.0257157364269973,0,0,0,0,0,0.48124428976588,0,-4.41398786390247,232,224,70.4871763966675
215,Pepperdine,WCC,7-9,102.097137179532,214,106.084348473992,209,0.391606807959387,215,12.7953071857633,18.2046928142367,5.7953071857633,10.2046928142367,0-1,0.45890385099152,0.428133749814877,0.920455368641154,0.498917538356577,0.428133749814877,0.565277340114421,0.817967390014397,0.853751606339274,104.984601633346,103.674830163011,104.640560321227,103.075661403052,96.3511242585183,109.109851167177,103.25466647486,114.402726186308,0.235222233965711,4,-0.0553271320340027,60,86,69.7375,0.860369241799606,1.2331959132461,0.541598804879305,0,-5.23347694755298,266,268,69.0744679432524
216,La Salle,A10,9-5,105.880228355824,148,110.02786218268,295,0.391291055284513,216,13.6537143236673,17.3462856763327,4.6537143236673,13.3462856763327,0-1,0.377030218042736,0.355221360194935,0.660545370064151,0.523528700644812,0.355221360194935,0.645084002080834,0.828000780557012,0.872000126201565,101.799207061815,105.907155323932,105.488169505704,103.882516537716,103.149171332227,106.79251256049,111.56116924464,112.290850102159,0.481265678859999,2,0.0706235840713506,62,77,66.2,0.936555891238671,1.1631419939577,0.644174509846521,0,-2.60204290819293,147,72,68.2340357899549
217,Gardner Webb,BSth,5-10,98.9581492626168,282,102.889308043035,150,0.389835887436139,217,12.9255157145773,18.0744842854227,7.92551571457731,8.07448428542269,0-0,0.491326070038981,0.491326070038981,0,0.450554769800807,0.491326070038981,0.41233167582752,0.867689070440121,0.82869810838938,108.361722654432,103.248629178695,105.583288944242,105.638819498678,0,0,91.6844036612814,85.8841721966596,0.679517738328064,1,-0.0963368668376722,0,0,0,0,0,0.41233167582752,0,-6.4150347290139,309,318,71.1678754148072
218,Kennesaw St.,ASun,9-5,104.310961157685,179,108.483215188328,267,0.389118599749659,218,18.5528000087397,11.4471999912603,9.55280000873965,6.44719999126035,0-0,0.338742953362649,0.338742953362649,0,0.319108504228352,0.338742953362649,0.301928361235842,0.929532582925349,0.910479205473517,104.295041094975,107.152473502285,103.196106014254,109.184924108867,0,0,0,0,0,0,0.0781168825211978,0,0,0,0,0,0.301928361235842,0,-3.11030471642475,174,62,77.0619930689617
219,Fresno St.,MWC,7-7,100.929471780461,244,104.974956230474,185,0.388897684710538,219,11.123030737553,19.876969262447,4.123030737553,13.876969262447,0-1,0.450778458358011,0.414907703398206,0.917098272835469,0.583125833942234,0.414907703398207,0.704616706001809,0.768481933518294,0.847881470110768,104.167179931693,104.472497658664,106.891002996676,102.048389540941,83.4503434772067,100.887358378997,92.2489644214784,104.942645234422,0.185032998840356,3,0.00528235449866582,47,74,65.9125,0.713066565522473,1.12270054997155,0.692117790305711,0,-3.5991136185941,194,167,67.8694189897424
220,Oral Roberts,Sum,7-7,105.227477130774,158,109.455675184501,284,0.388637030510704,220,14.98782009495,14.01217990505,8.65678210200081,7.34321789799919,1-1,0.472335457727093,0.480740145322151,0.421907332156745,0.425714539017509,0.492530263179644,0.371426763135773,0.866678037328559,0.799060907071207,106.641771597851,101.714376348673,104.901121267445,105.703773662611,90.4925520150284,106.46948195699,118.871094359036,109.186471829418,0.726571886924447,2,0.0582099718868076,149,163,152.7625,0.975370264299157,1.06701579248834,0.364215253275634,0.5,-3.36393963456252,186,91,69.0999302190509
221,San Diego,WCC,10-6,100.318843465102,257,104.373742538842,171,0.388010493236911,221,15.6641675666403,15.3358324333597,5.66416756664027,10.3358324333597,0-1,0.411695532230826,0.382060984120096,0.85621375389178,0.476851904479537,0.382060984120096,0.565718392316512,0.835054996348912,0.889204479570428,103.287371312276,104.570686293505,104.236743655015,103.683066893694,111.657866058258,111.989255534723,113.004561741911,117.026107694371,0.400797822120569,2,0.0848115770357347,70,81,70.05,0.999286224125625,1.15631691648822,0.546352034878161,0,-3.1951870345561,178,55,72.4139214200661
222,Air Force,MWC,7-6,99.8208506742762,268,103.987812142975,165,0.384542618873461,222,10.9215228765367,19.0784771234633,3.92152287653667,14.0784771234633,0-1,0.34018247996432,0.302466625560584,0.792772732809149,0.544218131675828,0.302466625560584,0.705385802419324,0.802987390587051,0.941156170908585,101.415718214888,108.720685438186,106.087808133388,103.915985263903,100.103019528893,125.582756695117,0,0,0,0,-0.0476305099594423,60,88,65.0125,0.92289944241492,1.35358584887522,0.700245394749334,0,-4.54903849829364,238,258,64.7703277654697
223,Wofford,SC,8-6,106.253958259201,141,110.762396786354,309,0.38275151609293,223,15.4295302593927,15.5704697406073,8.4295302593927,9.57046974060729,1-0,0.415116445206841,0.441722490545272,0.0692378558072306,0.438647250271964,0.441722490545272,0.436426243407909,0.871443514935612,0.835248510377213,104.711811852966,103.195991957399,104.238702814617,104.701134766215,98.083114952101,123.350936264023,117.847698451286,114.071908758507,0.592542706599435,1,0.0713009360477184,87,85,82.7375,1.05151835624717,1.02734552047137,0.458025560325596,1,-3.10971239572167,173,71,71.6149725109156
224,Louisville,ACC,5-8,103.113395473289,198,107.531285273372,248,0.381672817341045,224,8.31555406910229,22.6844459308977,3.31555406910229,16.6844459308977,0-2,0.473198467890226,0.40705245901962,0.837001516678555,0.644151730844341,0.40705245901962,0.774556330347938,0.740052672191343,0.887537840640651,103.828910814258,105.33998756348,107.919296864676,101.313698087661,110.389013214192,113.642531674711,115.442250033009,117.286974777211,0.454547581846695,3,-0.085241188989224,121,152,126.65,0.955388866956178,1.2001579155152,0.767617976311202,0,-5.09320245071875,262,306,70.1818842597404
225,UTEP,CUSA,8-7,95.564885604249,319,99.7662028834673,83,0.378769029242986,225,15.0115815853203,15.9884184146797,6.23824025445833,9.76175974554167,0-1,0.388365748313345,0.385008224292378,0.435371084606886,0.42939847494233,0.372286760291252,0.482940707427714,0.889605589046438,0.904848703170485,104.189241244992,104.699780792414,102.500187523125,103.379250950985,87.4057140570747,105.315262301136,82.861235705355,89.078322373865,0.303220321414937,1,-0.00527716469223927,53,63,60.975,0.869208692086921,1.03321033210332,0.486112015615769,0,-4.77011871249752,252,187,70.3192342283319
226,Howard,MEAC,5-10,107.042662271424,125,111.869445867756,324,0.375848214145599,226,16.9217001223054,14.0782998776946,10.168633504447,3.831366495553,0-0,0.486392996031106,0.486392996031106,0,0.325044004371863,0.438870039000286,0.186826676608778,0.913337298782187,0.867868203469133,104.1061084739,103.287483864442,95.9336849398377,102.882443450997,0,0,115.609466148626,121.651440933472,0.357591332015749,1,-0.0698489151373498,0,0,0,0,0,0.186826676608778,0,-6.76212210424794,322,288,69.7259156895402
227,North Dakota St.,Sum,7-8,104.756246888948,166,109.678979247253,291,0.370960688573303,227,14.5418414281517,16.4581585718483,7.35169125435388,8.64830874564612,0-1,0.421947847220209,0.441193358084244,0.152510695123711,0.41306119306778,0.455157476713075,0.373595927150317,0.878127597886506,0.832403080459806,106.43582700813,104.692047065678,105.282731507556,106.772869580845,87.7286189455623,109.95718631695,106.543627210228,112.121975426028,0.35735169377541,1,-0.0266622911253896,66,75,69.2,0.953757225433526,1.08381502890173,0.388334942618757,0,-4.8715724458904,256,227,67.7129620266032
228,Columbia,Ivy,9-4,104.187824992018,185,109.161156627195,279,0.369061491213625,228,14.4178189374273,12.5821810625727,5.41781893742727,8.58218106257273,0-0,0.264228954215201,0.264228954215201,0,0.390696092469222,0.264228954215201,0.5081298637051,0.888073055586159,0.920192787580164,98.3880117603751,105.386980934965,102.78675456924,105.365261019803,0,0,89.4828073469918,99.1541591282492,0.235009611667188,1,0.0326084154345804,0,0,0,0,0,0.5081298637051,0,-2.5337775229189,144,123,69.5556504108381
229,Georgia St.,SB,6-7,103.293741829575,197,108.243700887696,263,0.36858397099809,229,13.2840671101801,15.7159328898199,8.28406711018008,9.71593288981992,1-1,0.391719895470763,0.395572759178337,0.370529145079109,0.416458788143362,0.395572759178337,0.429222472510878,0.876698544493296,0.855095179140686,106.058538103669,106.670173177149,104.248808924105,106.066014846256,107.837994168135,114.526793963316,96.5921007858423,106.790888255903,0.239700924709919,1,-0.0301183710300866,164,169,148.0125,1.10801452580019,1.14179545646483,0.436559138439849,0.5,-4.66334758510741,247,234,68.694363123798
230,Vanderbilt,SEC,5-8,102.067071207653,215,107.083117185807,234,0.365466731220141,230,7.14790301579271,23.8520969842073,2.1479030157927,15.8520969842073,0-0,0.482636534980412,0.482636534980412,0,0.683252876332138,0.482636534980412,0.828142456197274,0.696844986733701,0.856131912914465,102.866477096749,104.435262933405,109.433604186111,100.560880681292,0,0,103.878487041899,103.399040769498,0.513297008008862,2,-0.0779739537612117,0,0,0,0,0,0.828142456197274,0,-5.33786381723221,273,297,67.4881998325633
231,Northern Colorado,BSky,7-6,106.346569297953,139,111.574708278731,320,0.365424216095406,231,15.4171544250701,15.5828455749299,8.85213219030074,9.14786780969926,1-0,0.386373045343072,0.401661069502016,0.202916755435743,0.402096430335353,0.399544884034469,0.40393921377488,0.895644848556072,0.8792041907227,103.272385375051,104.251505369782,103.406582987447,105.972337857192,129.429962048743,128.276022909016,100.626408435269,111.285515676813,0.239054466147804,2,0.037190383268349,92,77,66.525,1.38293874483277,1.15745960165351,0.415764064265417,1,-3.81797420219121,201,118,72.274338622897
232,New Mexico St.,CUSA,7-9,100.746950087778,249,105.764981766874,203,0.363781918172153,232,12.7390751656959,18.2609248343041,6.73907516569587,9.26092483430413,1-0,0.450318660309104,0.459582919131216,0.311354777977424,0.472588323011686,0.459582919131216,0.484780889149626,0.846547132313026,0.816412702350231,105.803050087388,100.752079371554,103.370595117719,101.119646809444,106.350559286359,96.7349429146031,99.5609070588223,108.357319126684,0.274154788582505,3,-0.0368977755123987,63,53,60.975,1.03321033210332,0.869208692086921,0.496342629894439,1,-5.24792389450681,267,243,68.4714113567769
233,Illinois St.,MVC,8-6,97.979956574666,299,102.87091988329,148,0.363503790201048,233,13.3601904802565,17.6398095197435,7.36019048025646,12.6398095197435,2-1,0.440783332945087,0.394981579589625,0.608723095248448,0.520316090616533,0.394981579589625,0.589250071681333,0.841291345457133,0.880507891956586,106.536818744512,107.496088853044,106.32956151769,104.789417909584,108.484070824367,109.381946805289,109.221754026634,114.194893242609,0.374712446401579,1,0.0969110738637004,216,224,198.725,1.08692917348094,1.12718580953579,0.585813655757724,0.666666666666667,-3.28353761299528,182,46,67.7606490891648
234,Stetson,ASun,9-6,110.420100493337,75,116.000165380135,353,0.361942408105984,234,18.0565663957121,12.9434336042879,9.29612368290421,6.70387631709579,1-0,0.418800083848097,0.436968997531186,0.164435292284859,0.360435726334798,0.420783481980807,0.303859705416664,0.883397206863691,0.81463088602083,104.857325463994,102.604339430904,102.93916725755,106.43542551986,108.680059907675,124.990328273829,118.78764578163,115.259298361081,0.585831689140615,2,0.111742932410043,75,74,63.125,1.18811881188119,1.17227722772277,0.313154666292118,1,-2.44902228695311,140,34,66.3505518604451
